Dataset,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
DS1,47,120875,500 stranded melon-headed whales rescued in Philippine bay,7-Over,"`` The mammals were at first thought to have been dolphins , but experts then identified them as melon-headed whales , '' local veterinarian Mariel Flores said .",1,0.84,4,0,identified,0.15,0.5070925528,0.1690308509,0.8451542547,0,0.9922778767,0.1240347346
DS1,48,120875,500 stranded melon-headed whales rescued in Philippine bay,25-NonOver,"It could be that the dolphins had lost their bearings and inadvertently ended up on the shallow portion of the coast unable to extricate themselves , '' said Dr Lemuel Aragones , Associate Professor at the UP Institute of Environmental Science and Meteorology .",0,0.09,3,1,,,0.1474419562,0.8846517369,0.4423258685,0.15430335,0.7715167498,0.6172133998
DS1,48,120875,500 stranded melon-headed whales rescued in Philippine bay,25-NonOver,"It could be that the dolphins had lost their bearings and inadvertently ended up on the shallow portion of the coast unable to extricate themselves , '' said Dr Lemuel Aragones , Associate Professor at the UP Institute of Environmental Science and Meteorology .",0,0.09,3,0,dolphins had lost their bearings,0.58,0.3015113446,0.9045340337,0.3015113446,0,0.9938837347,0.1104315261
DS1,48,120875,500 stranded melon-headed whales rescued in Philippine bay,25-NonOver,"It could be that the dolphins had lost their bearings and inadvertently ended up on the shallow portion of the coast unable to extricate themselves , '' said Dr Lemuel Aragones , Associate Professor at the UP Institute of Environmental Science and Meteorology .",0,0.09,3,0,ended up on the shallow portion of the coast,0.58,0.3015113446,0.3015113446,0.9045340337,0,0.9701425001,0.242535625
DS1,48,120875,500 stranded melon-headed whales rescued in Philippine bay,25-NonOver,"It could be that the dolphins had lost their bearings and inadvertently ended up on the shallow portion of the coast unable to extricate themselves , '' said Dr Lemuel Aragones , Associate Professor at the UP Institute of Environmental Science and Meteorology .",0,0.09,3,0,unable to extricate themselves,0.58,0,0.91914503,0.3939192986,0.1360827635,0.9525793444,0.272165527
DS1,49,120875,500 stranded melon-headed whales rescued in Philippine bay,5-Over,"Using dozens of fishing boats with machines shut down and bare hands , more than 100 village fishermen and volunteers along with BFAR , local police and Philippine Coast Guard personnel have joined the massive rescue .",1,0.46,4,1,,,1,0,0,0.6246950476,0,0.7808688094
DS1,49,120875,500 stranded melon-headed whales rescued in Philippine bay,5-Over,"Using dozens of fishing boats with machines shut down and bare hands , more than 100 village fishermen and volunteers along with BFAR , local police and Philippine Coast Guard personnel have joined the massive rescue .",1,0.46,4,0,massive rescue,0.67,1,0,0,0.5773502692,0.5773502692,0.5773502692
DS1,49,120875,500 stranded melon-headed whales rescued in Philippine bay,5-Over,"Using dozens of fishing boats with machines shut down and bare hands , more than 100 village fishermen and volunteers along with BFAR , local police and Philippine Coast Guard personnel have joined the massive rescue .",1,0.46,4,0,Philippine,0.67,0.3123475238,0.1561737619,0.9370425713,0,0.894427191,0.4472135955
DS1,49,120875,500 stranded melon-headed whales rescued in Philippine bay,5-Over,"Using dozens of fishing boats with machines shut down and bare hands , more than 100 village fishermen and volunteers along with BFAR , local police and Philippine Coast Guard personnel have joined the massive rescue .",1,0.46,4,0,fishermen,0.22,0.6246950476,0,0.7808688094,0.1690308509,0.8451542547,0.5070925528
DS1,49,120875,500 stranded melon-headed whales rescued in Philippine bay,5-Over,"Using dozens of fishing boats with machines shut down and bare hands , more than 100 village fishermen and volunteers along with BFAR , local police and Philippine Coast Guard personnel have joined the massive rescue .",1,0.46,4,0,machines shut down and bare hands,0.22,0.3713906764,0.7427813527,0.5570860145,0.3481553119,0.8703882798,0.3481553119
DS1,50,120875,500 stranded melon-headed whales rescued in Philippine bay,12-NonOver,"Joson and his son , Joey , a fisherman like him , have rushed home at about 4 a.m. to report the pod sighting .",0,0.08,1,1,,,0.7071067812,0,0.7071067812,0.1961161351,0.5883484054,0.7844645406
DS1,50,120875,500 stranded melon-headed whales rescued in Philippine bay,12-NonOver,"Joson and his son , Joey , a fisherman like him , have rushed home at about 4 a.m. to report the pod sighting .",0,0.08,1,0,pod sighting,1,0.316227766,0,0.9486832981,0.1961161351,0.7844645406,0.5883484054
DS1,51,120875,500 stranded melon-headed whales rescued in Philippine bay,26-Over,"Dr Aragones , who holds a PhD on Tropical Environmental Studies ( Marine Ecology ) from Australia 's James Cook University , explained that `` the melon-headed whales of the dolphin family have sophisticated navigation systems that operate on a principle similar to sonar instruments used in submarines .",1,0.42,3,1,,,0.8320502943,0,0.5547001962,0.123091491,0.9847319278,0.123091491
DS1,51,120875,500 stranded melon-headed whales rescued in Philippine bay,26-Over,"Dr Aragones , who holds a PhD on Tropical Environmental Studies ( Marine Ecology ) from Australia 's James Cook University , explained that `` the melon-headed whales of the dolphin family have sophisticated navigation systems that operate on a principle similar to sonar instruments used in submarines .",1,0.42,3,0,melon-headed whales,0.82,0.1104315261,0,0.9938837347,0,0.9938837347,0.1104315261
DS1,51,120875,500 stranded melon-headed whales rescued in Philippine bay,26-Over,"Dr Aragones , who holds a PhD on Tropical Environmental Studies ( Marine Ecology ) from Australia 's James Cook University , explained that `` the melon-headed whales of the dolphin family have sophisticated navigation systems that operate on a principle similar to sonar instruments used in submarines .",1,0.42,3,0,melon-headed whales of the dolphin family have sophisticated navigation systems that operate on a principle similar to sonar instruments used in submarines,0.41,0.8320502943,0,0.5547001962,0,0.9701425001,0.242535625
DS1,51,120875,500 stranded melon-headed whales rescued in Philippine bay,26-Over,"Dr Aragones , who holds a PhD on Tropical Environmental Studies ( Marine Ecology ) from Australia 's James Cook University , explained that `` the melon-headed whales of the dolphin family have sophisticated navigation systems that operate on a principle similar to sonar instruments used in submarines .",1,0.42,3,0,melon-headed whales of the dolphin family,0.41,0.1104315261,0,0.9938837347,0,1,0
DS1,52,120875,500 stranded melon-headed whales rescued in Philippine bay,10-NonOver,`` It looked like they never wanted to leave .,0,0.1,1,1,,,0.4264014327,0.6396021491,0.6396021491,0.1414213562,0.9899494937,0
DS1,52,120875,500 stranded melon-headed whales rescued in Philippine bay,10-NonOver,`` It looked like they never wanted to leave .,0,0.1,1,0,It looked like they never wanted to leave,1,0.4264014327,0.6396021491,0.6396021491,0.1414213562,0.9899494937,0
DS1,53,120875,500 stranded melon-headed whales rescued in Philippine bay,24-NonOver,`` We are trying to come up with a possible explanation to this unusual occurrence .,0,0.1,1,1,,,0.4472135955,0,0.894427191,0.1690308509,0.8451542547,0.5070925528
DS1,53,120875,500 stranded melon-headed whales rescued in Philippine bay,24-NonOver,`` We are trying to come up with a possible explanation to this unusual occurrence .,0,0.1,1,0,We are trying to come up with a possible explanation to this unusual occurrence,1,0.2747211279,0,0.9615239476,0.1690308509,0.8451542547,0.5070925528
DS1,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,0.73,6,1,,,0,0,1,0,0.894427191,0.4472135955
DS1,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,0.73,6,0,200 meters from the shore,0.35,0,0,1,0,0.9805806757,0.1961161351
DS1,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,0.73,6,0,The whales were about 200 meters from the shore,0.35,0,0,1,0,0.894427191,0.4472135955
DS1,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,0.73,6,0,200 meters,0.17,0,0,1,0.1961161351,0.9805806757,0
DS1,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,0.73,6,0,whales,0.7,0,0,1,0,0.9805806757,0.1961161351
DS1,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,0.73,6,0,from the shore,0.35,0,0,1,0.2357022604,0.9428090416,0.2357022604
DS1,54,120875,500 stranded melon-headed whales rescued in Philippine bay,14-Over,The whales were about 200 meters from the shore .,1,0.73,6,0,shore,0.35,0,0,1,0,0.9805806757,0.1961161351
DS1,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,0.99,13,1,,,0.6882472016,0.2294157339,0.6882472016,0.2182178902,0.8728715609,0.4364357805
DS1,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,0.99,13,0,Philippines Bureau of Fisheries and Aquatic Resources,0.08,0,0,1,0,0.9863939238,0.1643989873
DS1,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,0.99,13,0,responded to the reported mass stranding of whales off Pilar coastal waters,0.08,0.6882472016,0.2294157339,0.6882472016,0.1924500897,0.9622504486,0.1924500897
DS1,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,0.99,13,0,whales off Pilar coastal waters,0.08,0.1643989873,0,0.9863939238,0,0.9284766909,0.3713906764
DS1,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,0.99,13,0,BFAR said its has responded to the reported mass stranding of whales,0.08,0.8728715609,0.4364357805,0.2182178902,0.1924500897,0.9622504486,0.1924500897
DS1,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,0.99,13,0,Philippines,0.4,0,0,1,0,0.9863939238,0.1643989873
DS1,55,120875,500 stranded melon-headed whales rescued in Philippine bay,4-Over,The Philippines Bureau of Fisheries and Aquatic Resources ( BFAR ) said its has responded to the reported mass `` stranding '' of whales off Pilar coastal waters in the province of Bataan where the famous and historic Corregidor Island is located .,1,0.99,13,0,stranding,0.56,0,0.9284766909,0.3713906764,0,0.8,0.6
