	index	Dataset	Tweet Id	Tweet Author	Tweet Date	Tweet Seed Index	Tweet Content	Tweet Event Relevance Score	Number of Relevant Mentions	Overall Sentiment-Intensity	Relevant Mention	Relevant Mention Score	Positive Sentiment	Negative Sentiment	Neutral Sentiment	High Intensity	Low Intensity	Medium Intensity	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29	Unnamed: 30	Unnamed: 31	Unnamed: 32	Unnamed: 33	Unnamed: 34	Unnamed: 35	Unnamed: 36	Unnamed: 37	Unnamed: 38	Unnamed: 39	Unnamed: 40	Unnamed: 41	Unnamed: 42	Unnamed: 43	Unnamed: 44	Unnamed: 45	Unnamed: 46	Unnamed: 47	Unnamed: 48	Unnamed: 49	Unnamed: 50	Unnamed: 51	Unnamed: 52	Unnamed: 53	Unnamed: 54	Unnamed: 55	Unnamed: 56	Unnamed: 57	Unnamed: 58	Unnamed: 59	Unnamed: 60	Unnamed: 61	Unnamed: 62	Unnamed: 63	Unnamed: 64	Unnamed: 65	Unnamed: 66	Unnamed: 67	Unnamed: 68	Unnamed: 69	Unnamed: 70	Unnamed: 71	Unnamed: 72	Unnamed: 73	Unnamed: 74	Unnamed: 75	Unnamed: 76	Unnamed: 77	Unnamed: 78	Unnamed: 79	Unnamed: 80	Unnamed: 81	Unnamed: 82	Unnamed: 83	Unnamed: 84	Unnamed: 85	Unnamed: 86	Unnamed: 87	Unnamed: 88	Unnamed: 89	Unnamed: 90	Unnamed: 91	Unnamed: 92	Unnamed: 93	Unnamed: 94	Unnamed: 95	Unnamed: 96	Unnamed: 97	Unnamed: 98	Unnamed: 99	Unnamed: 100	Unnamed: 101	Unnamed: 102	Unnamed: 103	Unnamed: 104	Unnamed: 105	Unnamed: 106	Unnamed: 107	Unnamed: 108	Unnamed: 109	Unnamed: 110	Unnamed: 111	Unnamed: 112	Unnamed: 113	Unnamed: 114	Unnamed: 115	Unnamed: 116	Unnamed: 117	Unnamed: 118	Unnamed: 119	Unnamed: 120	Unnamed: 121	Unnamed: 122	Unnamed: 123	Unnamed: 124	Unnamed: 125	Unnamed: 126	Unnamed: 127	Unnamed: 128	Unnamed: 129	Unnamed: 130	Unnamed: 131	Unnamed: 132	Unnamed: 133	Unnamed: 134	Unnamed: 135	Unnamed: 136	Unnamed: 137	Unnamed: 138	Unnamed: 139	Unnamed: 140	Unnamed: 141	Unnamed: 142	Unnamed: 143	Unnamed: 144	Unnamed: 145	Unnamed: 146	Unnamed: 147	Unnamed: 148	Unnamed: 149	Unnamed: 150	Unnamed: 151	Unnamed: 152	Unnamed: 153	Unnamed: 154	Unnamed: 155	Unnamed: 156	Unnamed: 157	Unnamed: 158	Unnamed: 159	Unnamed: 160
765	765	DS2	24222	@Czarmorte	2014-05-17	whaling_437	I liked a @YouTube video from @ohvaquer http://t.co/mAWFa18SPa ASSASSINS CREED 4 BLACK FLAG PS4 GAMEPLAY - WHALING & OFFICE WORK	0.37	1.0	1			0.7071067812	0.0	0.7071067812	0.0	0.9486832981	0.316227766																																																																																																																																																
766	766	DS2	24098	@carmen_kass_	2014-05-12	whaling_309	LG Whale Whaling Trade Sign Seafood Nautical Maritime Folk Art Sign Antique wood - Full read by eBay: Price 132.5... http://t.co/UYAuHZ7lrG	0.37	2.0	1			0.0	0.1240347346	0.9922778767	0.0	0.9922778767	0.1240347346																																																																																																																																																
767	767	DS3	38689	@SongOfTheHunt	Tue Mar 10 09:10:30 +0000 2015		National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/heQ8IwcmdR #SeaShepherd #Tweet4Taiji #thecove	0.32		1																																																																																																																																																								
768	768	DS2	23983	@thewhaling	2014-05-06	whaling_192	"RT @bumpyjohnsonjr: Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling: http://t.co/c7ZmsRZBTx via @YouTube"	0.32		1																																																																																																			#Whaling:	0.32	[NONE]	0.95	[CHECK_FAILED]	0.0																																																
769	769	DS3	38997	@zig_tinkerbell	Sat Mar 14 18:12:32 +0000 2015		.@Nordic_News Rugged and wild, the Faroe Islands, a jewel in the North Atlantic sea, tainted only by the tradition of whaling. #BloodEclipse	0.32	1.0	1			0.0	0.9615239476	0.2747211279	0.0	0.2747211279	0.9615239476																																																																																																																																																
770	770	DS2	24291	@CalhounHoliday	2014-05-22	whaling_507	Dewy whaling and kayaking moving road upswing course - free trade loans: SkUrsvHSN	0.32	1.0	1			0.3713906764	0.0	0.9284766909	0.0	0.8	0.6																																																																																																																																																
771	771	DS3	38971	@morrisresearch	Thu Mar 12 15:51:36 +0000 2015		World's Whaling Slaughter Tallied at 3 Million http://t.co/zAujGuQcYb	0.32	1.0	1			0.0	0.9899494937	0.1414213562	0.3651483717	0.1825741858	0.9128709292																																																																																																																																																
772	772	DS3	38837	@Syrushope	Sat Mar 14 20:15:52 +0000 2015		.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/sxnxWEYHYY #BloodEclipse	0.32	1.0	1			0.4364357805	0.8728715609	0.2182178902	0.2182178902	0.8728715609	0.4364357805																																																																																																																																																
773	773	DS3	38764	@TheRealRoscoe	Wed Mar 11 20:25:34 +0000 2015		"@theroguetennant Always pictured a whaling boat lifting it's net, only to reveal him standing on top of the net with a ""you're fucked"" look."	0.32	1.0	1			0.1961161351	0.7844645406	0.5883484054	0.0	0.5144957554	0.8574929257																																																																																																																																																
774	774	DS3	38780	@AnonyMissVegan	Sun Mar 15 01:03:09 +0000 2015		.@denmarkinuk The Faroes maintain large parts of their traditional culture. But whaling tradition discourages many visitors! #BloodEclipse	0.32	1.0	1			0.1400280084	0.9801960588	0.1400280084	0.5570860145	0.3713906764	0.7427813527																																																																																																																																																
775	775	DS3	38988	@kultom	Fri Mar 13 11:10:10 +0000 2015		RT @sciam: Commercial #whaling wiped out almost 3 million animals in the 20th century: http://t.co/zAS6uehJfs #science http://t.co/BKJi8oaP…	0.32	2.0	1			0.0	1.0	0.0	0.5070925528	0.1690308509	0.8451542547																																																																																																																																																
776	776	DS3	38855	@ginaallum	Mon Mar 16 12:04:06 +0000 2015		.@martinlidegaard Denmark supports Faroes Grindadrap = Denmark is Pro-Whaling.  End it! http://t.co/PqAwzQJLIh #BloodEclipse	0.32	1.0	1			0.0	0.9899494937	0.1414213562	0.5883484054	0.1961161351	0.7844645406																																																																																																																																																
777	777	DS3	38615	@PatoIsernia	Mon Mar 16 01:45:08 +0000 2015		RT @QuadFins4Fun: Norwegian Government's Financial Support of Whaling under Fire Again - http://t.co/Fc8HOmnC1w http://t.co/It686faj8l	0.32	1.0	1			0.1561737619	0.9370425713	0.3123475238	0.7427813527	0.3713906764	0.5570860145																																																																																																																																																
778	778	DS3	38744	@joshgrrrr	Sun Mar 15 21:28:17 +0000 2015		Hearing Everlong on the radio at work makes me think of @_Izayah_ whaling on a set of fake plastic drums back in the day.	0.32	1.0	1			0.9370425713	0.3123475238	0.1561737619	0.174077656	0.6963106238	0.6963106238																																																																																																																																																
779	779	DS3	38974	@Whaling_Fact	Tue Mar 10 15:38:41 +0000 2015		Research whaling is studying the feasibility of hunting a certain species, hence the low catch numbers. #whaling #tweet4taiji #seashepherd	0.32	5.0	1			0.3713906764	0.7427813527	0.5570860145	0.1561737619	0.9370425713	0.3123475238																																																																																																																																																
780	780	DS2	24226	@WHALES_org	2014-05-17	whaling_441	No brainer in Faxafloi Bay, Iceland - #WhaleWatching trumps #whaling every time http://t.co/zyNlUuZduc	0.32	1.0	1			0.5883484054	0.1961161351	0.7844645406	0.1961161351	0.5883484054	0.7844645406																																																																																																																																																
781	781	DS3	38823	@zig_tinkerbell	Sat Mar 14 18:14:49 +0000 2015		.@VisitFaroe With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind #BloodEclipse http://t.co/WnyZMnVxtz	0.32		1																																																																																																																																																								
782	782	DS3	38654	@nordstjarna	Sat Mar 14 17:29:23 +0000 2015		.@BBCNews  Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse	0.32	1.0	1			0.0	0.9615239476	0.2747211279	0.3713906764	0.7427813527	0.5570860145																																																																																																																																																
783	783	DS3	38651	@pillacat	Wed Mar 18 11:53:44 +0000 2015		RT @romdia: .@denmarkdotdk When will Denmark take a stand against Faroes outdated, cruel whaling tradition? http://t.co/EHvu2UF7e8 #BloodEc…	0.32		1																																																																																																																																																								
784	784	DS3	38612	@hirochii0	Wed Mar 11 07:42:34 +0000 2015		Why don't they blame South Korea's whaling? http://t.co/Zv7Ea7qhvp  #UN #EU #Asia #Africa #NorthAmerica #SouthAmerica	0.32	1.0	1			0.0	1.0	0.0	0.3713906764	0.7427813527	0.5570860145																																																																																																																																																
785	785	DS3	38634	@patmoire	Thu Apr 09 14:00:22 +0000 2015		Giant sea serpents and whaling ships http://t.co/j6t8BvRFG9 World #Map http://t.co/akEgSZRNfX	0.32	1.0	1			0.0	0.0	1.0	0.0	0.9863939238	0.1643989873																																																																																																																																																
786	786	DS3	38605	@louloufargone	Mon Mar 16 13:16:45 +0000 2015		.@VisitFaroe With 23 whaling bays, not difficult for tourists to find themselves witness to Faroe Grind #BloodEclipse http://t.co/bSKBts1ZiR	0.32	1.0	1			0.1825741858	0.9128709292	0.3651483717	0.1825741858	0.9128709292	0.3651483717																																																																																																																																																
787	787	DS3	38922	@Whaling_Fact	Tue Mar 10 19:08:55 +0000 2015		Canada is the only major whaling nation that left IWC. Canada realized IWC is not about sustainable hunting, but conservation. #Tweet4Taiji	0.32	1.0	1			0.1474419562	0.8846517369	0.4423258685	0.1360827635	0.9525793444	0.272165527																																																																																																																																																
788	788	DS3	38752	@ONEVOICEAnimals	Thu Mar 12 23:13:34 +0000 2015		RT @AquamanOD: Native Americans Want to Hunt #GrayWhales, Again. Do They Have the Right? http://t.co/C35txRTkwX via @TakePart #whales #whal…	0.32	1.0	1			0.2357022604	0.9428090416	0.2357022604	0.2357022604	0.9428090416	0.2357022604																																																																																																																																																
789	789	DS3	38755	@NeColeScott	Wed Mar 11 16:48:15 +0000 2015		RT @Sci_Phile: The largest harvesting of animal biomass in human history was of whales in the last 100 years http://t.co/4MyDk2yNTR	0.32	2.0	1			0.0	0.8320502943	0.5547001962	0.3333333333	0.6666666667	0.6666666667																																																																																																																																																
790	790	DS3	38640	@Tattybogles	Fri Mar 13 01:44:45 +0000 2015		RT @fidget98160: Why is whaling specifically illegal in so many landlocked states?	0.32	1.0	1			0.1414213562	0.0	0.9899494937	0.0	0.8574929257	0.5144957554																																																																																																																																																
791	791	DS2	24319	@robyn_knobel	2014-05-24	whaling_536	"RT @IFAWAU: Two weeks until IFAW's National Whale Day! This year's theme - ""100 reasons to end whaling for good"" Join us: http://t.co/VWg2D…"	0.3	1.0	1			0.894427191	0.0	0.4472135955	0.0	0.9615239476	0.2747211279																																																																																																																																																
792	792	DS2	24260	@FloRidaAllNews	2014-05-19	whaling_475	Florida State football recruiting: FSU still whaling - Tomahawk Nation http://t.co/5ioNg4mvbn	0.29	1.0	1			0.7427813527	0.3713906764	0.5570860145	0.0	0.894427191	0.4472135955																																																																																																																																																
793	793	DS3	38635	@enominal	Wed Mar 11 09:51:51 +0000 2015		And he was wearing a duffel coat. He looked like he was about to board a nineteenth-century whaling ship in Whitby.	0.24	1.0	1			0.0	0.3939192986	0.91914503	0.0	0.91914503	0.3939192986																																																																																																																																																
794	794	DS3	38618	@TheLAOriginal	Wed Mar 11 07:15:29 +0000 2015		RT @CWFHMarquez: Uncle Walt may be smiling on the outside but he's whaling on the inside over the news of Tim Burton… https://t.co/tsYcOXjA…	0.24		1																																																																																																																																																								
795	795	DS3	38613	@allen_tanya	Sun Mar 15 12:23:08 +0000 2015		RT @QuadFins4Fun: Norwegian Government's Financial Support of Whaling under Fire Again - http://t.co/Fc8HOmnC1w http://t.co/It686faj8l	0.24	1.0	1			0.1561737619	0.9370425713	0.3123475238	0.1561737619	0.9370425713	0.3123475238																																																																																																																																																
796	796	DS3	38768	@Annaregan5	Thu Mar 12 13:10:02 +0000 2015		RT @SeaShepherd_USA: Makah Whaling – Whales Must Be Protected in U.S. Waters http://t.co/4pqb5hGhnl Commentary by #SeaShepherd Founder, Cap…	0.24	1.0	1			0.9922778767	0.0	0.1240347346	0.0	0.2747211279	0.9615239476																																																																																																																																																
