Dataset,Tweet Id,Tweet Author,Tweet Date,Tweet Seed Index,Tweet Content,Tweet Event Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,39006,@MaxAvocet,Tue Mar 10 10:26:27 +0000 2015,,Tell our Government to urge Japan to end 'scientific whaling' once and for all.  http://t.co/Dvs4iWYy5L via @ifawuk,1.00,8,0,Tell our Government,0.24,0.5547001962,0,0.8320502943,0,0.91914503,0.3939192986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,39006,@MaxAvocet,Tue Mar 10 10:26:27 +0000 2015,,Tell our Government to urge Japan to end 'scientific whaling' once and for all.  http://t.co/Dvs4iWYy5L via @ifawuk,1.00,8,0,urge,0.24,0.5547001962,0,0.8320502943,0.1104315261,0.9938837347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,1,,,0,1,0,0.9863939238,0,0.1643989873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,3 million whales were killed,0.21,0,1,0,0.9284766909,0,0.3713906764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,3 million whales were killed by commercial whaling,0.21,0,1,0,0.9863939238,0,0.1643989873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,Nearly 3 million whales,0.21,0,0.3713906764,0.9284766909,0.4850712501,0.7276068751,0.4850712501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,killed by commercial whaling,0.21,0,1,0,0.6,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,whales,0.43,0.1924500897,0.1924500897,0.9622504486,0.2294157339,0.6882472016,0.6882472016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,whaling,0.64,0,0.6,0.8,0.2294157339,0.6882472016,0.6882472016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,killed,0.43,0,1,0,0.9284766909,0,0.3713906764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38913,@TheWhaleGuitar,Thu Mar 12 20:25:36 +0000 2015,,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,0.99,8,0,3 million whales,0.21,0,0.3713906764,0.9284766909,0.2294157339,0.6882472016,0.6882472016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38910,@stearnsseattle,Mon Mar 09 03:42:38 +0000 2015,,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. http://t.co/mpQFQRmb1Z,0.99,3,1,,,0,0.9284766909,0.3713906764,0.2182178902,0.8728715609,0.4364357805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38910,@stearnsseattle,Mon Mar 09 03:42:38 +0000 2015,,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. http://t.co/mpQFQRmb1Z,0.99,3,0,Makah whaling return?,0.24,0,0.3713906764,0.9284766909,0,0.9863939238,0.1643989873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38910,@stearnsseattle,Mon Mar 09 03:42:38 +0000 2015,,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. http://t.co/mpQFQRmb1Z,0.99,3,0,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period.,0.24,0,0.8,0.6,0.1924500897,0.9622504486,0.1924500897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38910,@stearnsseattle,Mon Mar 09 03:42:38 +0000 2015,,Will Makah whaling return? New federal study proposes as many as 24 kills within 6-year period. http://t.co/mpQFQRmb1Z,0.99,3,0,whaling,0.94,0.2182178902,0.4364357805,0.8728715609,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38865,@Whaling_Fact,Mon Mar 16 08:08:57 +0000 2015,,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say this is the IWC's goal these days? #Tweet4Taiji,0.98,6,1,,,0.15430335,0.7715167498,0.6172133998,0.1474419562,0.8846517369,0.4423258685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38865,@Whaling_Fact,Mon Mar 16 08:08:57 +0000 2015,,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say this is the IWC's goal these days? #Tweet4Taiji,0.98,6,0,promote sustainable whaling.,0.27,0.6172133998,0.15430335,0.7715167498,0,0.91914503,0.3939192986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38865,@Whaling_Fact,Mon Mar 16 08:08:57 +0000 2015,,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say this is the IWC's goal these days? #Tweet4Taiji,0.98,6,0,manage whale stocks,0.27,0.6666666667,0.3333333333,0.6666666667,0,0.9701425001,0.242535625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38865,@Whaling_Fact,Mon Mar 16 08:08:57 +0000 2015,,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say this is the IWC's goal these days? #Tweet4Taiji,0.98,6,0,IWC,0.27,0.1104315261,0,0.9938837347,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38865,@Whaling_Fact,Mon Mar 16 08:08:57 +0000 2015,,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say this is the IWC's goal these days? #Tweet4Taiji,0.98,6,0,whaling.,0.8,0,0.7071067812,0.7071067812,0,0.9938837347,0.1104315261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38865,@Whaling_Fact,Mon Mar 16 08:08:57 +0000 2015,,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say this is the IWC's goal these days? #Tweet4Taiji,0.98,6,0,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say,0.27,0.6172133998,0.15430335,0.7715167498,0,0.91914503,0.3939192986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38865,@Whaling_Fact,Mon Mar 16 08:08:57 +0000 2015,,The IWC was created to manage whale stocks and promote sustainable whaling. Can we say this is the IWC's goal these days? #Tweet4Taiji,0.98,6,0,whale,0.27,0.3015113446,0.3015113446,0.9045340337,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38750,@NewInScifi,Fri Mar 13 10:57:19 +0000 2015,,"We Now Have a Toll of All the Whales Killed by Hunting in the Last Century - The whaling industry killed nearly 3 million for their oil, re…",0.98,6,1,,,0,1,0,0.894427191,0,0.4472135955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38750,@NewInScifi,Fri Mar 13 10:57:19 +0000 2015,,"We Now Have a Toll of All the Whales Killed by Hunting in the Last Century - The whaling industry killed nearly 3 million for their oil, re…",0.98,6,0,Whales,0.45,0.3481553119,0.3481553119,0.8703882798,0.5570860145,0.7427813527,0.3713906764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38750,@NewInScifi,Fri Mar 13 10:57:19 +0000 2015,,"We Now Have a Toll of All the Whales Killed by Hunting in the Last Century - The whaling industry killed nearly 3 million for their oil, re…",0.98,6,0,whaling industry,0.67,0,0.894427191,0.4472135955,0.5773502692,0.5773502692,0.5773502692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38750,@NewInScifi,Fri Mar 13 10:57:19 +0000 2015,,"We Now Have a Toll of All the Whales Killed by Hunting in the Last Century - The whaling industry killed nearly 3 million for their oil, re…",0.98,6,0,Whales Killed by Hunting,0.45,0,1,0,0.894427191,0,0.4472135955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38750,@NewInScifi,Fri Mar 13 10:57:19 +0000 2015,,"We Now Have a Toll of All the Whales Killed by Hunting in the Last Century - The whaling industry killed nearly 3 million for their oil, re…",0.98,6,0,whaling industry killed nearly 3 million,0.22,0,1,0,0.9922778767,0,0.1240347346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38750,@NewInScifi,Fri Mar 13 10:57:19 +0000 2015,,"We Now Have a Toll of All the Whales Killed by Hunting in the Last Century - The whaling industry killed nearly 3 million for their oil, re…",0.98,6,0,Whales Killed,0.22,0,1,0,0.6246950476,0,0.7808688094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38750,@NewInScifi,Fri Mar 13 10:57:19 +0000 2015,,"We Now Have a Toll of All the Whales Killed by Hunting in the Last Century - The whaling industry killed nearly 3 million for their oil, re…",0.98,6,0,Hunting,0.22,0,0.894427191,0.4472135955,0.7427813527,0.5570860145,0.3713906764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,1,,,0.2672612419,0.8017837257,0.5345224838,0,0.7071067812,0.7071067812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,0,Whale,0.44,0.4472135955,0,0.894427191,0.1961161351,0.9805806757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,0,Whale,0.44,0.4472135955,0,0.894427191,0.1961161351,0.9805806757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,0,#whaling,0.65,0,0.894427191,0.4472135955,0.2357022604,0.9428090416,0.2357022604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,0,Whale Steak,0.22,0,0.7071067812,0.7071067812,0.2672612419,0.8017837257,0.5345224838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,0,Whale in Red Wine,0.22,0,0.894427191,0.4472135955,0.2357022604,0.9428090416,0.2357022604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,0,#Tweet4Taiji #whaling,0.22,0,0.894427191,0.4472135955,0,0.894427191,0.4472135955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38990,@Ocean_Pigs,Thu Mar 12 08:10:07 +0000 2015,,Recipes - Whale Steak &amp; Whale in Red Wine - http://t.co/2JqJ0qWq1v #Tweet4Taiji #whaling #thecove,0.98,7,0,#Tweet4Taiji,0.22,0,0.1961161351,0.9805806757,0,0.9805806757,0.1961161351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,1,,,0,1,0,0.1825741858,0.3651483717,0.9128709292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,0,Humans Killed Nearly 3 Million Whales,0.32,0,1,0,0.5883484054,0.1961161351,0.7844645406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,0,whaling,0.63,0,0.9486832981,0.316227766,0,0.7071067812,0.7071067812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,0,International whaling,0.32,0,0.9486832981,0.316227766,0,0.7071067812,0.7071067812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,0,Humans Killed,0.32,0,1,0,0.8164965809,0.4082482905,0.4082482905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,0,Killed,0.32,0,0.9899494937,0.1414213562,0.4264014327,0.6396021491,0.6396021491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,0,Whales,0.32,0.5883484054,0.1961161351,0.7844645406,0,0.9486832981,0.316227766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38675,@GbenroJolaoluwa,Sun Mar 15 21:06:54 +0000 2015,,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,0.98,7,0,whaling bans,0.32,0.9128709292,0.1825741858,0.3651483717,0,0.9486832981,0.316227766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38732,@SeaBayer,Mon Mar 09 23:13:16 +0000 2015,,RT @Dastonio: seaworld secretly funds Japanese whaling ships,0.98,4,1,,,0,0.9486832981,0.316227766,0.1961161351,0.5883484054,0.7844645406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS3,38732,@SeaBayer,Mon Mar 09 23:13:16 +0000 2015,,RT @Dastonio: seaworld secretly funds Japanese whaling ships,0.98,4,0,Japanese whaling,0.87,0,0.5144957554,0.8574929257,0.3651483717,0.9128709292,0.1825741858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
